species	S_1	S_2	S_3	EstPi_1	EstPi_2	EstPi_3	EstTheta_1	EstTheta_2	EstTheta_3	Nind	size	EstPi	EstTheta	subPi_min	subPi_mean	subPi_max	subPi_upper.CI	subPi_lower.CI	subPi_sd	subPi_se	subTheta_min	subTheta_mean	subTheta_max	subTheta_upper.CI	subTheta_lower.CI	subTheta_sd	subTheta_se	outPi	outTheta
Nyctimene_cephalotes	16	1	62	0.0276422764227642	0.0016260162601626	0.111788617886179	0.0314187530682377	0.00196367206676486	0.121747668139421	5	738	0.0470189701897019	0.0517100310914748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nyctimene_robinsoni	4	0	11	0.00216581196581197	0	0.00836173630291277	0.00403868842954428	0	0.0111429757018131	16	1123	0.00350798652223407	0.00505634927281415	0.000550206327372765	0.00406266009692501	0.00764604810996564	0.00415644504163064	0.00396887515221938	0.00151132736772243	4.77923677214973e-05	0.000696176828914548	0.00413640163198275	0.00759826603672499	0.00423608618903471	0.00403671707493078	0.00160639855026618	5.07987824883362e-05	in	in
Nyctinomops_aurispinosus	7	6	25	0.0145064648375907	0.0138757489750867	0.0549206349206349	0.0189300040564295	0.0162184078929586	0.0680580762250456	7	452	0.0277075431942689	0.0343249427917617	0.00442477876106195	0.027753982300885	0.0369469026548673	0.0283608386319812	0.0271471259697887	0.00977937966845443	0.000309251138558583	0.00424778761061944	0.0309827326593647	0.0403754205772974	0.0316337295853347	0.0303317357333947	0.0104906973460374	0.000331744978569617	in	in
Nyctinomops_femorosaccus	13	2	38	0.0391304347826087	0.00349344978165939	0.0956331877729258	0.0331773713313484	0.00511727078891258	0.0976236351958895	5	688	0.0460755813953488	0.0452250586645806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nyctinomops_macrotis	22	4	57	0.0292553191489362	0.00620567375886525	0.0725079365079365	0.0345921014701644	0.00628947299457534	0.0900189513581808	7	1127	0.0359572400388727	0.0435657422797653	0.000709849157054126	0.0447715686113982	0.0837307152875175	0.046788865139774	0.0427542720830224	0.0325083675393242	0.00102800484438148	0.00123234916559691	0.0423610005220471	0.0698114530034342	0.0440245881777334	0.0406974128663608	0.0268084132323748	0.000847756462693012	in	in
Nyctomys_sumichrasti	48	16	220	0.0430703309692671	0.0136719576719577	0.215492063492063	0.0507094544457549	0.0169465879860795	0.23311846404198	9	1126	0.0907024443880572	0.100196226009356	0.0029603315571344	0.0906405269390172	0.146181172291297	0.0926033402144016	0.0886777136636328	0.0316303798027328	0.00100024043432823	0.00377087448374932	0.0916833724845647	0.139491214735995	0.0935108938895942	0.0898558510795352	0.0294501758591305	0.000931296332073586	in	in
Ochotona_alpina	10	4	34	0.00881834215167549	0.00388007054673721	0.0322751322751323	0.0121980970968529	0.00487923883874114	0.0414836505612493	6	1134	0.0149911816578483	0.0195185426154846	0.00552616108171664	0.014890152851264	0.0179600235155791	0.0151607280630034	0.0146195776395245	0.0043602704443938	0.00013788385818599	0.00591043418958861	0.0180388201807399	0.0218231416230964	0.0183915489767497	0.01768609138473	0.00568416054908063	0.000179748939211681	in	in
Ochotona_cansus	32	9	149	0.00785000337539069	0.000852918906597102	0.089404743961697	0.0161000113552324	0.0045282205504254	0.0749700654434278	109	1137	0.0327025554145616	0.0318654440821192	0.00617283950617284	0.0325528934199201	0.0467897977132806	0.0330859326468618	0.0320198541929785	0.00858983042827478	0.000271634288679679	0.00637213254035686	0.0324328334791448	0.0469550369948778	0.0329181446431547	0.0319475223151348	0.00782070135384315	0.000247312291781068	in	in
Ochotona_collaris	29	8	78	0.00536647132162875	0.000496960195836121	0.0163836042957615	0.0133097646747495	0.00367166868769652	0.0357987697050411	179	1137	0.00741567860440879	0.0175933973408324	0.00211640211640212	0.00747290643870826	0.0117283950617284	0.00757708090233296	0.00736873197508356	0.00167875258004348	5.30868178082153e-05	0.00211640211640212	0.00811327446974322	0.0131467345207804	0.00822719611580525	0.00799935282368119	0.00183582665650601	5.80539362381055e-05	in	out
Ochotona_curzoniae	51	21	205	0.00593231129041254	0.00242543245344559	0.0516918305445206	0.022398594911604	0.00922298614906036	0.0900346023581801	232	1137	0.0200165247627929	0.0405519115794077	0.00105820105820106	0.0200719576719577	0.0615520282186949	0.0206219212590638	0.0195219940848515	0.00886256342159362	0.000280258863199309	0.00126984126984127	0.0206555835185212	0.0634920634920637	0.0212667483204662	0.0200444187165762	0.00984880989445972	0.000311446715084953	in	in
Ochotona_dauurica	15	8	51	0.00938141307534447	0.00407771647877189	0.0371898403560673	0.0137854976564654	0.00735226541678156	0.046884097200233	11	1137	0.0168829899700612	0.0226716458048942	0.00750513046027558	0.016805377637553	0.0266783934330109	0.0170751804729822	0.0165355748021237	0.0043478237402941	0.000137490258842818	0.00770538243626068	0.0181317405468596	0.0285725084092372	0.0184414158545883	0.017822065239131	0.004990361396993	0.000157809083618776	in	in
Ochotona_forresti	14	3	87	0.00564674589683193	0.00179419525065963	0.0621571373447019	0.00982920386601295	0.00210625797128849	0.061088033661516	25	1137	0.0231993594973978	0.0243398512578253	0.000703605980650836	0.0230150416974037	0.0388742304309587	0.0234280698524964	0.022602013542311	0.0066558737800697	0.000210477209636149	0.000880281690140851	0.0231834755071506	0.0388759771814918	0.0235974037807334	0.0227695472335678	0.00667037902622141	0.000210935905794757	in	in
Ochotona_gloveri	14	2	50	0.010260920551158	0.00117267663441806	0.0373057754324245	0.0135970733918223	0.00194243905597461	0.0485609763993653	9	1137	0.0162464575393335	0.0213668296157207	0.0040457343887423	0.0163776605101143	0.0241864555848725	0.0166115110633293	0.0161438099568994	0.00376845923554237	0.000119169144538108	0.00465017966603256	0.0179149667197997	0.0261824324324325	0.0181526622630421	0.0176772711765574	0.00383042055220394	0.000121128533412843	in	in
Ochotona_hyperborea	30	6	144	0.0171600407107654	0.00238583209597702	0.0906912464883479	0.0213543416166734	0.00427100651201968	0.102504012087121	24	1134	0.0367457064316968	0.0427095844537566	0.0099647266313933	0.0370847736625514	0.0570546737213404	0.0375568784262121	0.0366126688988908	0.00760788260836551	0.000240582372136178	0.0106690375639032	0.0374770422589682	0.058835978835979	0.0379840475133141	0.0369700370046224	0.00817029768346171	0.000258367498413364	in	in
Ochotona_macrotis	45	7	233	0.0260861174173868	0.00203443966115817	0.123275743321755	0.031146458582838	0.00484523900551641	0.161362262476953	40	1137	0.0504654334667666	0.0657673056236949	0	0.0476033207522105	0.129306290417402	0.0493034137627346	0.0459032277416864	0.0273966904021054	0.000866359420211272	0	0.0472938225600848	0.121891595717778	0.0489164763876494	0.0456711687325201	0.02614877201917	0.000826896775970573	in	in
Ochotona_princeps	31	10	174	0.0106969304735772	0.00173764666659866	0.0943483017294053	0.0138232501637999	0.00445913904870901	0.0775810502101507	260	1140	0.035594292956527	0.0319560066628545	0.00158730158730159	0.0352493183238217	0.0635087719298246	0.0359798097056328	0.0345188269420106	0.0117717360785543	0.000372254980226103	0.0016931216931217	0.0350221699046981	0.0623061362103847	0.0357222803860157	0.0343220594233806	0.0112821533793687	0.00035677301590171	in	in
Ochotona_roylei	22	5	143	0.0235920631698996	0.00371132824958682	0.144132911942938	0.020957121835309	0.0047629822352975	0.136316102889941	14	1137	0.0571454344541416	0.0539929831173516	0.0184696569920844	0.056362551701991	0.0943562610229277	0.0576213622998006	0.0551037411041814	0.0202855043868728	0.000641483973478555	0.0171769383697812	0.0543635579301371	0.0851739713108648	0.0554639523450445	0.0532631635152297	0.0177326563422145	0.00056075583006428	in	in
Ochotona_rufescens	25	8	99	0.00378858369901964	0.000917279733197613	0.0189672973215629	0.0135267211782238	0.00433825233411141	0.0536858726346287	74	1138	0.00788744860226861	0.0238425750934143	0.000351493848857645	0.00794930946233426	0.0402116402116402	0.00837522778313968	0.00752339114152885	0.00686359646175662	0.000217045977594237	0.000421970602714679	0.00887541177553664	0.0440211640211641	0.00936845180317394	0.00838237174789935	0.00794525058888411	0.000251250884416679	in	in
Ochotona_syrinx	11	2	74	0.00727513227513227	0.00132275132275132	0.054421768707483	0.0112233445566779	0.00204060810121416	0.0755024997449238	8	1134	0.0210065507684555	0.0295888174676052	0.00352733686067019	0.020762962962963	0.0315696649029982	0.021525671263928	0.0200002546619979	0.0122909058853277	0.000388672571044039	0.00380952380952382	0.0239140740740741	0.0364021164021165	0.0248125046935512	0.0230156434545971	0.0144780464228817	0.000457836027659596	in	in
Ochotona_thibetana	56	16	271	0.028674199582534	0.00382665887718907	0.16303678375569	0.0325068025974495	0.00928775960849237	0.15731142836884	54	1137	0.0651792140718044	0.0663685399008305	0.00652557319223986	0.0646446411125512	0.11301671064204	0.06584458665907	0.0634446955660324	0.0193369047657138	0.000611486619574203	0.00719576719576722	0.0647726759101391	0.10788013318535	0.0659818346925533	0.063563517127725	0.0194853743905315	0.000616181641351947	in	in
Ochotona_thomasi	3	1	18	0.00299032541776605	0.000527704485488127	0.019935502785107	0.00280345655810443	0.000934816575633342	0.0168266983614001	10	1137	0.00781784422945373	0.00685451211489254	0.00141093474426808	0.00779232473983937	0.0105540897097625	0.0079400894951611	0.00764455998451765	0.0023812022217797	7.53002259027727e-05	0.00127087231263459	0.00759112857222998	0.00931512649518369	0.00771756099894559	0.00746469614551438	0.00203743561679981	6.44293713503743e-05	in	in
Octodon_degus	7	3	17	0.00466570466570466	0.00144300144300144	0.0144300144300144	0.00639148729257106	0.00274044902764809	0.0155327583843901	11	1134	0.00684624017957351	0.00822073221786386	0.00123456790123457	0.00685182703258013	0.0106007067137809	0.0069750025910686	0.00672865147409165	0.00198495177624123	6.27696865851918e-05	0.00129417262824892	0.00722454072415009	0.0116815690798962	0.00736764339199974	0.00708143805630044	0.00230607352804979	7.29244480045754e-05	in	in
Octomys_mimax	9	1	58	0.00930115635997989	0.00101010101010101	0.0625	0.0151733190431175	0.00169332647939282	0.0982129358047835	9	661	0.0242477727349134	0.038325976114704	0	0.0258888048411498	0.0443267776096823	0.0271171882901507	0.0246604213921489	0.0197951764044797	0.000625978441229783	0	0.0304320377640563	0.051028703645801	0.0318680748114621	0.0289960007166506	0.0231414764663962	0.00073179774052997	in	in
Odobenus_rosmarus	4	2	10	0.00295706457745413	0.000102704553235193	0.000536533853800832	0.00245821149904267	0.00122824458732201	0.00613699902732039	254	1140	0.00119876766149672	0.00327533240672629	0	0.00200997190482768	0.0136363636363636	0.00219103935763226	0.0018289044520231	0.00291786914932116	9.22711242619282e-05	0	0.00241081954841699	0.0164986251145738	0.00262562385269978	0.0021960152441342	0.00346153238972553	0.000109463265459783	in	in
Odocoileus_hemionus	37	21	150	0.00605560920768269	0.00387350969109662	0.0697213748809617	0.0179856711926483	0.01020803072027	0.0729152582720855	192	1134	0.026550164593247	0.0337028788876342	0.00211640211640212	0.0293177858744485	0.0491228070175439	0.0301372858500044	0.0284982858988925	0.0132060934171583	0.000417613341911765	0.00267201068804277	0.0294934403562611	0.0456197518486032	0.0302463323909285	0.0287405483215937	0.0121327185349906	0.000383670247803117	in	in
Odocoileus_virginianus	36	13	144	0.0103780571030962	0.00286911883172271	0.0620415774560039	0.0228176180442566	0.00824374483288835	0.091437858895463	43	1139	0.0250638144960989	0.0408075110864307	0.00334316617502458	0.0251075990444045	0.0561978163134233	0.0256308282394388	0.0245843698493701	0.00843174354400758	0.000266635142454841	0.00348297213622292	0.0261855303514787	0.0556546557260082	0.0267405601933577	0.0256305005095997	0.00894420519804428	0.000282840602857373	in	in
Oecomys_auyantepui	7	0	25	0.00567980120695776	0	0.0252213064713065	0.00918971127427535	0	0.0328689421365751	9	937	0.0102954379902085	0.0140164035723057	0.00476190476190476	0.0109534049266983	0.0172700790678319	0.0111423145802053	0.0107644952731914	0.00304424479076197	9.62674729391053e-05	0.00514359194170601	0.0124646575675573	0.0190132765120473	0.0126841199850068	0.0122451951501078	0.00353659703824566	0.000111837018070619	in	in
Oecomys_bicolor	32	10	158	0.018624471644261	0.00271352510061864	0.135708710646792	0.0224470941475299	0.00701879508735441	0.111000932408368	54	1128	0.0523489024638907	0.0467975094181982	0.00101010101010101	0.0401514222350304	0.084472049689441	0.0409279906544366	0.0393748538156243	0.0125142591792453	0.000395735622360846	0.00121691512017038	0.0394135859982019	0.0776604780973189	0.0401416425537489	0.0386855294426549	0.0117324992950805	0.000371014204187743	in	in
Oecomys_catherinae	16	3	105	0.00860028445868829	0.0024994693659472	0.0849752317873771	0.0101179523498931	0.00189711706534141	0.0664049762609215	51	1128	0.0320249952040042	0.0261388241284387	0.00425531914893617	0.0360135636084327	0.0584269662921348	0.0367331772703281	0.0352939499465374	0.0115964435957504	0.000366711745202441	0.00484955362063267	0.0361657480655358	0.051566481786839	0.0367647398022477	0.0355667563288239	0.00965264315689184	0.000305243378166162	in	in
Oecomys_cleberi	10	3	64	0.00539195662819363	0.000438253610669492	0.0514768006717365	0.00827934943045811	0.0024837988005101	0.0530178406467382	53	801	0.0191023369701999	0.0212543224823951	0.00237203495630462	0.0189636208185883	0.0323761964211402	0.0192813613741882	0.0186458802629884	0.00512033140309224	0.000161919096086572	0.00239844101334135	0.0187253769649781	0.0309857728722599	0.0190255618497996	0.0184251920801567	0.00483742495377279	0.000152972808640567	in	in
Oecomys_concolor	28	7	135	0.0197760277547512	0.0044844340057106	0.0906659681925639	0.0220648651623202	0.00551621629058006	0.106414619761871	22	1128	0.0383088099843419	0.0446593437203874	0.000499375780274657	0.0333194142042165	0.0910381543921917	0.0352098904746147	0.0314289379338184	0.0304646820921037	0.000963377836039911	0.000599340725202283	0.0323326359493185	0.0802105527008403	0.0340888787746444	0.0305763931239926	0.0283015344798929	0.000894973102342503	in	in
Oecomys_mamorae	5	1	53	0.00683890577507599	0.00151975683890578	0.0688507936507936	0.0065854461639776	0.00131651124520022	0.0699054737304901	7	1127	0.0256982296024	0.0259112867808517	0.0223306713989944	0.0312621679644012	0.0397003745318352	0.0316758721248618	0.0308484638039406	0.00666676748391933	0.000210821698799351	0.0212469963323639	0.0301519354198026	0.0357305071915219	0.030434309927056	0.0298695609125491	0.00455041395075532	0.000143896723809921	in	in
Oecomys_paricola	22	10	83	0.0133764847199511	0.00215369972709612	0.0802613216644394	0.0173526704319842	0.00788817478940509	0.0654876307332321	68	801	0.0319305020371622	0.0302396688796796	0.00449438202247191	0.0323165492627767	0.0494949494949495	0.0327348109126779	0.0318982876128756	0.00674021059935013	0.000213144174031551	0.00439445461679313	0.0317606131621985	0.046815689582455	0.0321420203837703	0.0313792059406267	0.00614630817363866	0.000194363330300079	in	in
Oecomys_rex	9	1	52	0.0187265917602996	0.00199750312109863	0.116354556803995	0.0178571428571429	0.00198544010589015	0.103437986937639	6	801	0.0456928838951311	0.0410491817750461	0.0438202247191011	0.0481084358039783	0.0508196721311475	0.0482486161999441	0.0479682554080124	0.00225898164685491	7.14352719657966e-05	0.0408037094281297	0.0450713479309768	0.0491905787535606	0.0452695213715757	0.0448731744903778	0.00319352903894125	0.000100988255369429	in	in
Oecomys_roberti	10	3	93	0.00569335296643625	0.000745595783048967	0.0515936423965216	0.00934826102274406	0.00280457541016763	0.086952875771959	32	801	0.0193441970486689	0.0330326824521724	0.00237203495630462	0.0188502201254757	0.0469413233458177	0.0194859543562031	0.0182144858947483	0.0102447417814457	0.000323967180696592	0.00243679561376792	0.0205550590935373	0.0498948001202289	0.0212229715945874	0.0198871465924872	0.0107632887693149	0.000340365076251456	in	in
Oecomys_rutilus	15	0	63	0.0147199977870904	0	0.0553141303141303	0.0182564926572939	0	0.0769413373190066	12	937	0.0233355047656008	0.0317088329695834	0.00213447171824973	0.0241545900571052	0.0627927927927928	0.0251724168945423	0.0231367632196681	0.0164020948122259	0.000518679780046658	0.0024428724108097	0.0254293329578367	0.0558219423173261	0.0263841575025291	0.0244745084131444	0.0153868242956917	0.000486574107312018	in	in
Okapia_johnstoni	9	12	37	0.0111111111111111	0.0126984126984127	0.041005291005291	0.0115458627325208	0.0153944836433611	0.04746632456703	5	1134	0.0216049382716049	0.0248022236476375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Oligoryzomys_brendae	0	1	18	0	0.00107411385606874	0.0268528464017186	0	0.00154130702836005	0.0277435265104808	7	798	0.00930898675259577	0.00976161117961352	0.00576441102756892	0.00936435786435787	0.0111111111111111	0.00945833180855096	0.00927038392016477	0.00151437306017111	4.78886809733991e-05	0.00483091787439618	0.00970953886693026	0.0115151515151516	0.00981697592056144	0.00960210181329909	0.00173132862603811	5.47494183653033e-05	in	in
Oligoryzomys_destructor	21	3	110	0.0262519090105297	0.00273289928462342	0.132352704766498	0.0218783568321213	0.0031254795474459	0.114641060538842	12	1131	0.0537791710205503	0.0465403500429526	0.00823970037453184	0.0467286692580616	0.0773651635720601	0.047897134137026	0.0455602043790972	0.0188295995198834	0.000595444219116446	0.00959568194312569	0.0461207706435741	0.0682414698162735	0.0471772004242132	0.0450643408629349	0.0170241742378631	0.000538351658752086	in	in
